2014-06-23,10.0139
2014-06-24,10.0155
2014-06-25,10.0149
2014-06-26,10.0173
2014-06-27,10.02
2014-06-28,10.02
2014-06-29,10.02
2014-06-30,10.0279
2014-07-01,10.0279
2014-07-02,10.0335
2014-07-03,10.036
2014-07-04,10.0393
2014-07-05,10.0393
2014-07-06,10.0393
2014-07-07,10.0462
2014-07-08,10.0478
2014-07-09,10.0474
2014-07-10,10.0481
2014-07-11,10.0365
2014-07-12,10.0365
2014-07-13,10.0365
2014-07-14,10.0441
2014-07-15,10.0452
2014-07-16,10.0503
2014-07-17,10.053
2014-07-18,10.0553
2014-07-19,10.0553
2014-07-20,10.0553
2014-07-21,10.0618
2014-07-22,10.0663
2014-07-23,10.0689
2014-07-24,10.0691
2014-07-25,10.0726
2014-07-26,10.0726
2014-07-27,10.0726
2014-07-28,10.0798
2014-07-29,10.0798
2014-07-30,10.0834
2014-07-31,10.0852
2014-08-01,10.0847
2014-08-02,10.0847
2014-08-03,10.0847
2014-08-04,10.0932
2014-08-05,10.0958
2014-08-06,10.0978
2014-08-07,10.0999
2014-08-08,10.1012
2014-08-09,10.1012
2014-08-10,10.1012
2014-08-11,10.1082
2014-08-12,10.1109
2014-08-13,10.1125
2014-08-14,10.1148
2014-08-15,10.1148
2014-08-16,10.1148
2014-08-17,10.1148
2014-08-18,10.1148
2014-08-19,10.1272
2014-08-20,10.129
2014-08-21,10.1318
2014-08-22,10.1349
2014-08-23,10.1349
2014-08-24,10.1349
2014-08-25,10.1427
2014-08-26,10.1447
2014-08-27,10.1463
2014-08-28,10.1489
2014-08-29,10.1489
2014-08-30,10.1489
2014-08-31,10.1489
2014-09-01,10.1578
2014-09-02,10.1601
2014-09-03,10.1629
2014-09-04,10.1654
2014-09-05,10.1677
2014-09-06,10.1677
2014-09-07,10.1677
2014-09-08,10.175
2014-09-09,10.1777
2014-09-10,10.1795
2014-09-11,10.1824
2014-09-12,10.1841
2014-09-13,10.1841
2014-09-14,10.1841
2014-09-15,10.1915
2014-09-16,10.1939
2014-09-17,10.1975
2014-09-18,10.2012
2014-09-19,10.205
2014-09-20,10.205
2014-09-21,10.205
2014-09-22,10.2128
2014-09-23,10.2143
2014-09-24,10.2167
2014-09-25,10.2188
2014-09-26,10.2223
2014-09-27,10.2223
2014-09-28,10.2223
2014-09-29,10.2306
2014-09-30,10.2349
2014-10-01,10.2393
2014-10-02,10.2393
2014-10-03,10.2393
2014-10-04,10.2393
2014-10-05,10.2393
2014-10-06,10.2393
2014-10-07,10.2581
2014-10-08,10.2622
2014-10-09,10.2647
2014-10-10,10.2668
2014-10-11,10.2668
2014-10-12,10.2668
2014-10-13,10.2752
2014-10-14,10.2784
2014-10-15,10.2784
2014-10-16,10.2853
2014-10-17,10.2894
2014-10-18,10.2894
2014-10-19,10.2894
2014-10-20,10.297
2014-10-21,10.3012
2014-10-22,10.3029
2014-10-23,10.3029
2014-10-24,10.3029
2014-10-25,10.3029
2014-10-26,10.3029
2014-10-27,10.3149
2014-10-28,10.3175
2014-10-29,10.3219
2014-10-30,10.3249
2014-10-31,10.3287
2014-11-01,10.3287
2014-11-02,10.3287
2014-11-03,10.3381
2014-11-04,10.3381
2014-11-05,10.3452
2014-11-06,10.3452
2014-11-07,10.351
2014-11-08,10.351
2014-11-09,10.351
2014-11-10,10.3596
2014-11-11,10.3616
2014-11-12,10.3636
2014-11-13,10.3658
2014-11-14,10.3683
2014-11-15,10.3683
2014-11-16,10.3683
2014-11-17,10.3756
2014-11-18,10.3781
2014-11-19,10.3805
2014-11-20,10.3835
2014-11-21,10.3867
2014-11-22,10.3867
2014-11-23,10.3867
2014-11-24,10.3927
2014-11-25,10.3954
2014-11-26,10.398
2014-11-27,10.3999
2014-11-28,10.4025
