2014-03-26,10.0348
2014-03-27,10.036
2014-03-28,10.0469
2014-03-29,10.0492
2014-03-30,10.0515
2014-03-31,10.0538
2014-04-01,10.0561
2014-04-02,10.0529
2014-04-03,10.0541
2014-04-04,10.0545
2014-04-05,10.0568
2014-04-06,10.059
2014-04-07,10.0604
2014-04-08,10.0627
2014-04-09,10.0619
2014-04-10,10.0649
2014-04-11,10.0685
2014-04-12,10.0709
2014-04-13,10.0732
2014-04-14,10.0755
2014-04-15,10.0782
2014-04-16,10.0805
2014-04-17,10.0865
2014-04-18,10.0888
2014-04-19,10.0912
2014-04-20,10.0935
2014-04-21,10.0963
2014-04-22,10.095
2014-04-23,10.1
2014-04-24,10.1024
2014-04-25,10.106
2014-04-26,10.1083
2014-04-27,10.1107
2014-04-28,10.1121
2014-04-29,10.1126
2014-04-30,10.1147
2014-05-01,10.1171
2014-05-02,10.12
2014-05-03,10.1224
2014-05-04,10.1247
2014-05-05,10.13
2014-05-06,10.1326
2014-05-07,10.1338
2014-05-08,10.1402
2014-05-09,10.143
2014-05-10,10.1453
2014-05-11,10.1477
2014-05-12,10.1525
2014-05-13,10.1559
2014-05-14,10.1582
2014-05-15,10.1623
2014-05-16,10.1658
2014-05-17,10.1681
2014-05-18,10.1705
2014-05-19,10.1758
2014-05-20,10.1798
2014-05-21,10.1826
2014-05-22,10.1888
2014-05-23,10.193
2014-05-24,10.1953
2014-05-25,10.1976
2014-05-26,10.1995
2014-05-27,10.2009
2014-05-28,10.2024
2014-05-29,10.2037
2014-05-30,10.2115
2014-05-31,10.2138
2014-06-01,10.2161
2014-06-02,10.2174
2014-06-03,10.2204
2014-06-04,10.2295
2014-06-05,10.2335
2014-06-06,10.2361
2014-06-07,10.2384
2014-06-08,10.2406
2014-06-09,10.2419
2014-06-10,10.2425
2014-06-11,10.2446
2014-06-12,10.2466
2014-06-13,10.248
2014-06-14,10.2503
2014-06-15,10.2526
2014-06-16,10.2513
2014-06-17,10.2528
2014-06-18,10.257
2014-06-19,10.2589
2014-06-20,10.2605
2014-06-21,10.2628
2014-06-22,10.2651
2014-06-23,10.2661
2014-06-24,10.2695
2014-06-25,10.2719
2014-06-26,10.2764
2014-06-27,10.2787
2014-06-28,10.281
2014-06-29,10.2833
2014-06-30,10.2865
2014-07-01,10.2914
2014-07-02,10.2948
2014-07-03,10.2984
2014-07-04,10.3012
2014-07-05,10.3035
2014-07-06,10.3058
2014-07-07,10.3084
2014-07-08,10.3095
2014-07-09,10.3102
2014-07-10,10.3098
2014-07-11,10.3009
2014-07-12,10.3033
2014-07-13,10.3057
2014-07-14,10.3081
2014-07-15,10.3127
2014-07-16,10.3165
2014-07-17,10.322
2014-07-18,10.3246
2014-07-19,10.327
2014-07-20,10.3293
2014-07-21,10.3317
2014-07-22,10.3335
2014-07-23,10.3354
2014-07-24,10.3353
2014-07-25,10.3381
2014-07-26,10.3405
2014-07-27,10.3429
2014-07-28,10.344
2014-07-29,10.3464
2014-07-30,10.35
2014-07-31,10.3521
2014-08-01,10.3539
2014-08-02,10.3563
2014-08-03,10.3587
2014-08-04,10.3623
2014-08-05,10.3652
2014-08-06,10.3639
2014-08-07,10.3657
2014-08-08,10.3677
2014-08-09,10.3701
2014-08-10,10.3725
2014-08-11,10.3747
2014-08-12,10.3777
2014-08-13,10.381
2014-08-14,10.3833
2014-08-15,10.3857
2014-08-16,10.3881
2014-08-17,10.3904
2014-08-18,10.3928
2014-08-19,10.3958
2014-08-20,10.3977
2014-08-21,10.3999
2014-08-22,10.4039
2014-08-23,10.4063
2014-08-24,10.4087
2014-08-25,10.4128
2014-08-26,10.417
2014-08-27,10.4204
2014-08-28,10.4206
2014-08-29,10.423
2014-08-30,10.4254
2014-08-31,10.4278
2014-09-01,10.4313
2014-09-02,10.4339
2014-09-03,10.4367
2014-09-04,10.439
2014-09-05,10.4411
2014-09-06,10.4435
2014-09-07,10.4459
2014-09-08,10.448
2014-09-09,10.4507
2014-09-10,10.4526
2014-09-11,10.4544
2014-09-12,10.4574
2014-09-13,10.4598
2014-09-14,10.4622
2014-09-15,10.465
2014-09-16,10.4672
2014-09-17,10.4704
2014-09-18,10.4738
2014-09-19,10.4766
2014-09-20,10.479
2014-09-21,10.4814
2014-09-22,10.4838
2014-09-23,10.4867
2014-09-24,10.489
2014-09-25,10.492
2014-09-26,10.4946
2014-09-27,10.497
2014-09-28,10.4994
2014-09-29,10.5017
2014-09-30,10.5057
2014-10-01,10.5095
2014-10-02,10.5119
2014-10-03,10.5143
2014-10-04,10.5167
2014-10-05,10.5191
2014-10-06,10.5215
2014-10-07,10.525
2014-10-08,10.53
2014-10-09,10.5325
2014-10-10,10.5348
2014-10-11,10.5372
2014-10-12,10.5396
2014-10-13,10.5428
2014-10-14,10.5466
2014-10-15,10.5489
2014-10-16,10.5512
2014-10-17,10.5541
2014-10-18,10.5565
2014-10-19,10.5588
2014-10-20,10.5627
2014-10-21,10.5652
2014-10-22,10.5673
2014-10-23,10.5697
2014-10-24,10.572
2014-10-25,10.5744
2014-10-26,10.5768
2014-10-27,10.5804
2014-10-28,10.5837
2014-10-29,10.5863
2014-10-30,10.5891
2014-10-31,10.5921
2014-11-01,10.5944
2014-11-02,10.5968
2014-11-03,10.6001
2014-11-04,10.6024
2014-11-05,10.607
2014-11-06,10.6094
2014-11-07,10.6126
2014-11-08,10.6149
2014-11-09,10.6173
2014-11-10,10.6194
2014-11-11,10.6212
2014-11-12,10.6235
2014-11-13,10.6257
2014-11-14,10.6281
2014-11-15,10.6304
2014-11-16,10.6327
2014-11-17,10.6351
2014-11-18,10.6378
2014-11-19,10.6401
2014-11-20,10.6427
2014-11-21,10.645
2014-11-22,10.6473
2014-11-23,10.6497
2014-11-24,10.6518
2014-11-25,10.6544
2014-11-26,10.6571
2014-11-27,10.6593
2014-11-28,10.6616
2014-11-29,10.664
2014-11-30,10.6663
2014-12-01,10.6703
2014-12-02,10.6727
2014-12-03,10.6757
2014-12-04,10.678
2014-12-05,10.6804
2014-12-06,10.6827
2014-12-07,10.6851
2014-12-08,10.6875
2014-12-09,10.6898
2014-12-10,10.692
2014-12-11,10.6943
2014-12-12,10.6967
2014-12-13,10.6991
2014-12-14,10.7014
2014-12-15,10.7036
2014-12-16,10.7042
2014-12-17,10.7059
2014-12-18,10.7086
2014-12-19,10.7108
2014-12-20,10.7131
2014-12-21,10.7155
2014-12-22,10.7168
2014-12-23,10.7193
2014-12-24,10.7215
2014-12-25,10.7239
2014-12-26,10.7258
2014-12-27,10.7282
2014-12-28,10.7306
2014-12-29,10.7329
2014-12-30,10.7366
2014-12-31,10.7407
2015-01-01,10.7436
2015-01-02,10.7461
2015-01-03,10.7484
2015-01-04,10.7508
2015-01-05,10.7533
2015-01-06,10.7555
2015-01-07,10.7579
2015-01-08,10.7603
2015-01-09,10.7628
2015-01-10,10.7652
2015-01-11,10.7675
2015-01-12,10.7697
2015-01-13,10.7721
2015-01-14,10.7742
2015-01-15,10.7798
2015-01-16,10.7821
2015-01-17,10.7845
2015-01-18,10.7868
2015-01-19,10.7892
2015-01-20,10.7916
2015-01-21,10.794
2015-01-22,10.7963
2015-01-23,10.7987
2015-01-24,10.8011
2015-01-25,10.8035
2015-01-26,10.8058
2015-01-27,10.8082
2015-01-28,10.8106
2015-01-29,10.813
2015-01-30,10.8153
2015-01-31,10.8177
2015-02-01,10.8201
2015-02-02,10.8225
2015-02-03,10.8248
2015-02-04,10.8272
2015-02-05,10.8296
2015-02-06,10.832
2015-02-07,10.8343
2015-02-08,10.8367
2015-02-09,10.8391
2015-02-10,10.8415
2015-02-11,10.8438
2015-02-12,10.8462
2015-02-13,10.8486
2015-02-14,10.851
2015-02-15,10.8533
2015-02-16,10.8557
2015-02-17,10.8581
2015-02-18,10.8604
2015-02-19,10.8628
2015-02-20,10.8652
2015-02-21,10.8676
2015-02-22,10.8699
2015-02-23,10.8723
2015-02-24,10.8747
2015-02-25,10.8771
2015-02-26,10.8794
2015-02-27,10.8818
2015-02-28,10.8842
2015-03-01,10.8866
2015-03-02,10.8889
2015-03-03,10.8913
2015-03-04,10.8937
2015-03-05,10.896
2015-03-06,10.8984
2015-03-07,10.9008
2015-03-08,10.9032
2015-03-09,10.9055
2015-03-10,10.9079
2015-03-11,10.9103
2015-03-12,10.9126
2015-03-13,10.915
2015-03-14,10.9174
2015-03-15,10.9198
2015-03-16,10.9221
2015-03-17,10.9245
2015-03-18,10.9268
2015-03-19,10.9305
