2013-12-24,10.0165
2013-12-25,10.0188
2013-12-26,10.0216
2013-12-27,10.0236
2013-12-28,10.0259
2013-12-29,10.0282
2013-12-30,10.0302
2013-12-31,10.0343
2014-01-01,10.0378
2014-01-02,10.0409
2014-01-03,10.0437
2014-01-04,10.0459
2014-01-05,10.0482
2014-01-06,10.0505
2014-01-07,10.0521
2014-01-08,10.0536
2014-01-09,10.0552
2014-01-10,10.0587
2014-01-11,10.0609
2014-01-12,10.0632
2014-01-13,10.0655
2014-01-14,10.0678
2014-01-15,10.07
2014-01-16,10.0721
2014-01-17,10.0744
2014-01-18,10.0768
2014-01-19,10.0791
2014-01-20,10.0814
2014-01-21,10.0837
2014-01-22,10.086
2014-01-23,10.0883
2014-01-24,10.0906
2014-01-25,10.0929
2014-01-26,10.0952
2014-01-27,10.0975
2014-01-28,10.0999
2014-01-29,10.1022
2014-01-30,10.1045
2014-01-31,10.1068
2014-02-01,10.1091
2014-02-02,10.1114
2014-02-03,10.1137
2014-02-04,10.116
2014-02-05,10.1183
2014-02-06,10.1206
2014-02-07,10.1229
2014-02-08,10.1253
2014-02-09,10.1276
2014-02-10,10.1299
2014-02-11,10.1322
2014-02-12,10.1345
2014-02-13,10.1369
2014-02-14,10.1392
2014-02-15,10.1415
2014-02-16,10.1438
2014-02-17,10.1461
2014-02-18,10.1484
2014-02-19,10.1507
2014-02-20,10.1531
2014-02-21,10.1554
2014-02-22,10.1576
2014-02-23,10.1599
2014-02-24,10.1623
2014-02-25,10.1646
2014-02-26,10.1669
2014-02-27,10.1692
2014-02-28,10.1715
2014-03-01,10.1738
2014-03-02,10.1761
2014-03-03,10.1784
2014-03-04,10.1807
2014-03-05,10.183
2014-03-06,10.1852
2014-03-07,10.1873
2014-03-08,10.1893
2014-03-09,10.1914
2014-03-10,10.1936
2014-03-11,10.1952
2014-03-12,10.1968
2014-03-13,10.1984
2014-03-14,10.2002
2014-03-15,10.2019
2014-03-16,10.2037
2014-03-17,10.2054
