2006-04-03,19.23
2006-04-04,19.44
2006-04-05,19.61
2006-04-06,19.61
2006-04-07,19.5
2006-04-08,19.5
2006-04-09,19.5
2006-04-10,19.85
2006-04-11,19.85
2006-04-12,19.63
2006-04-13,19.23
2006-04-14,19.23
2006-04-15,19.23
2006-04-16,19.23
2006-04-17,19.87
2006-04-18,20.08
2006-04-19,20.09
2006-04-20,20.24
2006-04-21,20.24
2006-04-22,20.24
2006-04-23,20.24
2006-04-24,20.29
2006-04-25,20.1
2006-04-26,20.3
2006-04-27,20.36
2006-04-28,20.21
2006-04-29,20.21
2006-04-30,20.21
2006-05-01,20.21
2006-05-02,20.81
2006-05-03,20.97
2006-05-04,21.14
2006-05-05,21.1
2006-05-06,21.1
2006-05-07,21.1
2006-05-08,21.25
2006-05-09,21.2
2006-05-10,21.09
2006-05-11,20.82
2006-05-12,20.65
2006-05-13,20.65
2006-05-14,20.65
2006-05-15,19.97
2006-05-16,19.68
2006-05-17,20.26
2006-05-18,19.03
2006-05-19,18.36
2006-05-20,18.36
2006-05-21,18.36
2006-05-22,17.44
2006-05-23,17.96
2006-05-24,17.95
2006-05-25,17.84
2006-05-26,18.24
2006-05-27,18.24
2006-05-28,18.24
2006-05-29,18.34
2006-05-30,18.35
2006-05-31,17.66
2006-06-01,17.14
2006-06-02,17.0
2006-06-03,17.0
2006-06-04,17.0
2006-06-05,16.8
2006-06-06,16.15
2006-06-07,15.35
2006-06-08,14.07
2006-06-09,14.86
2006-06-10,14.86
2006-06-11,14.86
2006-06-12,14.56
2006-06-13,13.61
2006-06-14,13.13
2006-06-15,13.74
2006-06-16,14.41
2006-06-17,14.41
2006-06-18,14.41
2006-06-19,14.76
2006-06-20,14.81
2006-06-21,15.27
2006-06-22,15.59
2006-06-23,15.7
2006-06-24,15.7
2006-06-25,15.7
2006-06-26,15.06
2006-06-27,14.71
2006-06-28,14.47
2006-06-29,14.45
2006-06-30,15.0
2006-07-01,15.0
2006-07-02,15.0
2006-07-03,14.98
2006-07-04,15.01
2006-07-05,15.1
2006-07-06,15.11
2006-07-07,14.64
2006-07-08,14.64
2006-07-09,14.64
2006-07-10,14.65
2006-07-11,14.63
2006-07-12,14.7
2006-07-13,14.68
2006-07-14,14.54
2006-07-15,14.54
2006-07-16,14.54
2006-07-17,14.21
2006-07-18,13.87
2006-07-19,13.4
2006-07-20,13.49
2006-07-21,13.15
2006-07-22,13.15
2006-07-23,13.15
2006-07-24,13.07
2006-07-25,13.33
2006-07-26,13.61
2006-07-27,13.81
2006-07-28,13.92
2006-07-29,13.92
2006-07-30,13.92
2006-07-31,13.94
2006-08-01,13.9
2006-08-02,14.3
2006-08-03,14.64
2006-08-04,14.6
2006-08-05,14.6
2006-08-06,14.6
2006-08-07,14.63
2006-08-08,14.79
2006-08-09,15.1
2006-08-10,15.38
2006-08-11,15.55
2006-08-12,15.55
2006-08-13,15.55
2006-08-14,15.88
2006-08-15,15.88
2006-08-16,16.09
2006-08-17,16.06
2006-08-18,16.1
2006-08-19,16.1
2006-08-20,16.1
2006-08-21,16.26
2006-08-22,16.32
2006-08-23,15.95
2006-08-24,16.02
2006-08-25,16.13
2006-08-26,16.13
2006-08-27,16.13
2006-08-28,16.1
2006-08-29,16.0
2006-08-30,15.9
2006-08-31,15.69
2006-09-01,15.77
2006-09-02,15.77
2006-09-03,15.77
2006-09-04,16.05
2006-09-05,16.22
2006-09-06,16.51
2006-09-07,16.42
2006-09-08,16.58
2006-09-09,16.58
2006-09-10,16.58
2006-09-11,15.86
2006-09-12,15.93
2006-09-13,16.12
2006-09-14,16.18
2006-09-15,16.2
2006-09-16,16.2
2006-09-17,16.2
2006-09-18,16.25
2006-09-19,15.98
2006-09-20,16.13
2006-09-21,16.36
2006-09-22,16.14
2006-09-23,16.14
2006-09-24,16.14
2006-09-25,16.14
2006-09-26,16.2
2006-09-27,16.31
2006-09-28,16.47
2006-09-29,16.7
2006-09-30,16.7
2006-10-01,16.7
2006-10-02,16.7
2006-10-03,16.78
2006-10-04,16.7
2006-10-05,17.04
2006-10-06,17.26
2006-10-07,17.26
2006-10-08,17.26
