2013-09-20,10.0106,,,
2013-09-21,10.0106,,,
2013-09-22,10.0106,,,
2013-09-23,10.0442,,,
2013-09-24,10.0605,,,
2013-09-25,10.0702,,,
2013-09-26,10.0752,,,
2013-09-27,10.0795,,,
2013-09-28,10.0795,,,
2013-09-29,10.0795,,,
2013-09-30,10.0884,,,
2013-10-01,10.0969,,,
2013-10-02,10.0969,,,
2013-10-03,10.1043,,,
2013-10-04,10.1188,,,
2013-10-05,10.1188,,,
2013-10-06,10.1188,,,
2013-10-07,10.1322,,,
2013-10-08,10.1649,,,
2013-10-09,10.1592,,,
2013-10-10,10.1625,,,
2013-10-11,10.1637,,,
2013-10-12,10.1637,,,
2013-10-13,10.1637,,,
2013-10-14,10.1672,,,
2013-10-15,10.1628,,,
2013-10-16,10.1628,,,
2013-10-17,10.1676,,,
2013-10-18,10.1735,,,
2013-10-19,10.1735,,,
2013-10-20,10.1735,,,
2013-10-21,10.1811,,,
2013-10-22,10.181,,,
2013-10-23,10.1832,,,
2013-10-24,10.1832,,,
2013-10-25,10.1867,,,
2013-10-26,10.1867,,,
2013-10-27,10.1867,,,
2013-10-28,10.1945,,,
2013-10-29,10.205,,,
2013-10-30,10.2052,,,
2013-10-31,10.2084,,,
2013-11-01,10.2097,,,
2013-11-02,10.2097,,,
2013-11-03,10.2097,,,
2013-11-04,10.2097,,,
2013-11-05,10.2204,,,
2013-11-06,10.2213,,,
2013-11-07,10.2148,,,
2013-11-08,10.2172,,,
2013-11-09,10.2172,,,
2013-11-10,10.2172,,,
2013-11-11,10.2213,,,
2013-11-12,10.2159,,,
2013-11-13,10.2187,,,
2013-11-14,10.2171,,,
2013-11-15,10.2171,,,
2013-11-16,10.2171,,,
2013-11-17,10.2171,,,
2013-11-18,10.2262,,,
2013-11-19,10.2341,,,
2013-11-20,10.2386,,,
2013-11-21,10.236,,,
2013-11-22,10.2379,,,
2013-11-23,10.2379,,,
2013-11-24,10.2379,,,
2013-11-25,10.248,,,
2013-11-26,10.2515,,,
2013-11-27,10.2554,,,
2013-11-28,10.2605,,,
2013-11-29,10.2637,,,
2013-11-30,10.2637,,,
2013-12-01,10.2637,,,
2013-12-02,10.2705,,,
2013-12-03,10.2715,,,
2013-12-04,10.2782,,,
2013-12-05,10.2894,,,
2013-12-06,10.2913,,,
2013-12-07,10.2913,,,
2013-12-08,10.2913,,,
2013-12-09,10.2906,,,
2013-12-10,10.2942,,,
2013-12-11,10.2965,,,
2013-12-12,10.3068,,,
2013-12-13,10.2983,,,
2013-12-14,10.2983,,,
2013-12-15,10.2983,,,
2013-12-16,10.3075,,,
2013-12-17,10.3081,,,
2013-12-18,10.3109,,,
2013-12-19,10.315,,,
2013-12-20,10.3194,,,
2013-12-21,10.3194,,,
2013-12-22,10.3194,,,
2013-12-23,10.3242,,,
2013-12-24,10.3287,,,
2013-12-25,10.3287,,,
2013-12-26,10.3353,,,
2013-12-27,10.3343,,,
2013-12-28,10.3343,,,
2013-12-29,10.3343,,,
2013-12-30,10.3406,,,
2013-12-31,10.3456,,,
2014-01-01,10.3544,,,
2014-01-02,10.3573,,,
2014-01-03,10.3613,,,
2014-01-04,10.3613,,,
2014-01-05,10.3613,,,
2014-01-06,10.368,,,
2014-01-07,10.3664,,,
2014-01-08,10.367,,,
2014-01-09,10.3655,,,
2014-01-10,10.3697,,,
2014-01-11,10.3697,,,
2014-01-12,10.3697,,,
2014-01-13,10.378,,,
2014-01-14,10.378,,,
2014-01-15,10.3831,,,
2014-01-16,10.3845,,,
2014-01-17,10.3861,,,
2014-01-18,10.3861,,,
2014-01-19,10.3861,,,
2014-01-20,10.3932,,,
2014-01-21,10.401,,,
2014-01-22,10.4016,,,
2014-01-23,10.4037,,,
2014-01-24,10.406,,,
2014-01-25,10.406,,,
2014-01-26,10.406,,,
2014-01-27,10.4107,,,
2014-01-28,10.4025,,,
2014-01-29,10.4037,,,
2014-01-30,10.3996,,,
2014-01-31,10.4011,,,
2014-02-01,10.4011,,,
2014-02-02,10.4011,,,
2014-02-03,10.4095,,,
2014-02-04,10.4144,,,
2014-02-05,10.4184,,,
2014-02-06,10.4251,,,
2014-02-07,10.4248,,,
2014-02-08,10.4248,,,
2014-02-09,10.4248,,,
2014-02-10,10.4307,,,
2014-02-11,10.4319,,,
2014-02-12,10.4331,,,
2014-02-13,10.4305,,,
2014-02-14,10.4323,,,
2014-02-15,10.4323,,,
2014-02-16,10.4323,,,
2014-02-17,10.4384,,,
2014-02-18,10.4429,,,
2014-02-19,10.4429,,,
2014-02-20,10.4478,,,
2014-02-21,10.4492,,,
2014-02-22,10.4492,,,
2014-02-23,10.4492,,,
2014-02-24,10.4562,,,
2014-02-25,10.4589,,,
2014-02-26,10.4618,,,
2014-02-27,10.4618,,,
2014-02-28,10.4662,,,
2014-03-01,10.4662,,,
2014-03-02,10.4662,,,
2014-03-03,10.4698,,,
2014-03-04,10.4699,,,
2014-03-05,10.4832,,,
2014-03-06,10.4844,,,
2014-03-07,10.4921,,,
2014-03-08,10.4921,,,
2014-03-09,10.4921,,,
2014-03-10,10.5011,,,
2014-03-11,10.5076,,,
2014-03-12,10.5092,,,
2014-03-13,10.5143,,,
2014-03-14,10.5192,,,
2014-03-15,10.5192,,,
2014-03-16,10.5192,,,
2014-03-17,10.5192,,,
2014-03-18,10.5305,,,
2014-03-19,10.5345,,,
2014-03-20,10.5394,,,
2014-03-21,10.5502,,,
2014-03-22,10.5502,,,
2014-03-23,10.5502,,,
2014-03-24,10.5629,,,
2014-03-25,10.5624,,,
2014-03-26,10.562,,,
2014-03-27,10.5661,,,
2014-03-28,10.5799,,,
2014-03-29,10.5799,,,
2014-03-30,10.5799,,,
2014-03-31,10.5799,,,
2014-04-01,10.5799,,,
2014-04-02,10.5895,,,
2014-04-03,10.5926,,,
2014-04-04,10.5955,,,
2014-04-05,10.5955,,,
2014-04-06,10.5955,,,
2014-04-07,10.6026,,,
2014-04-08,10.6026,,,
2014-04-09,10.6062,,,
2014-04-10,10.6086,,,
2014-04-11,10.6119,,,
2014-04-12,10.6119,,,
2014-04-13,10.6119,,,
2014-04-14,10.6119,,,
2014-04-15,10.6211,,,
2014-04-16,10.6243,,,
2014-04-17,10.6291,,,
2014-04-18,10.6291,,,
2014-04-19,10.6291,,,
2014-04-20,10.6291,,,
2014-04-21,10.6384,,,
2014-04-22,10.6401,,,
2014-04-23,10.6422,,,
2014-04-24,10.6422,,,
2014-04-25,10.6468,,,
2014-04-26,10.6468,,,
2014-04-27,10.6468,,,
2014-04-28,10.653,,,
2014-04-29,10.6552,,,
2014-04-30,10.658,,,
2014-05-01,10.658,,,
2014-05-02,10.6642,,,
2014-05-03,10.6642,,,
2014-05-04,10.6642,,,
2014-05-05,10.673,,,
2014-05-06,10.6758,,,
2014-05-07,10.6796,,,
2014-05-08,10.6834,,,
2014-05-09,10.6865,,,
2014-05-10,10.6865,,,
2014-05-11,10.6865,,,
2014-05-12,10.6943,,,
2014-05-13,10.6968,,,
2014-05-14,10.6968,,,
2014-05-15,10.7029,,,
2014-05-16,10.7077,,,
2014-05-17,10.7077,,,
2014-05-18,10.7077,,,
2014-05-19,10.717,,,
2014-05-20,10.7203,,,
2014-05-21,10.7254,,,
2014-05-22,10.7281,,,
2014-05-23,10.7319,,,
2014-05-24,10.7319,,,
2014-05-25,10.7319,,,
2014-05-26,10.739,,,
2014-05-27,10.7415,,,
2014-05-28,10.7436,,,
2014-05-29,10.7468,,,
2014-05-30,10.7518,,,
2014-05-31,10.7518,,,
2014-06-01,10.7518,,,
2014-06-02,10.7598,,,
2014-06-03,10.7633,,,
2014-06-04,10.7672,,,
