Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2322;10.2322;10.2322;11-Jul-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2534;10.2534;10.2534;12-Jul-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2545;10.2545;10.2545;13-Jul-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2311;10.2311;10.2311;14-Jul-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.1972;10.1972;10.1972;17-Jul-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.1859;10.1859;10.1859;18-Jul-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.1523;10.1523;10.1523;19-Jul-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.1773;10.1773;10.1773;20-Jul-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.1439;10.1439;10.1439;21-Jul-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.1489;10.1489;10.1489;24-Jul-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.1838;10.1838;10.1838;25-Jul-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2276;10.2276;10.2276;26-Jul-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2515;10.2515;10.2515;27-Jul-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2498;10.2498;10.2498;28-Jul-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2595;10.2595;10.2595;31-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.1967;10.1967;10.1967;03-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.1865;10.1865;10.1865;04-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2151;10.2151;10.2151;05-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2035;10.2035;10.2035;06-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.1724;10.1724;10.1724;07-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.1923;10.1923;10.1923;10-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.1850;10.1850;10.1850;11-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2061;10.2061;10.2061;12-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2072;10.2072;10.2072;13-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.1839;10.1839;10.1839;14-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.1502;10.1502;10.1502;17-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.1389;10.1389;10.1389;18-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.1055;10.1055;10.1055;19-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.1304;10.1304;10.1304;20-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.0971;10.0971;10.0971;21-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.1022;10.1022;10.1022;24-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.1368;10.1368;10.1368;25-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.1804;10.1804;10.1804;26-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2043;10.2043;10.2043;27-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2025;10.2025;10.2025;28-Jul-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2122;10.2122;10.2122;31-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0001;10.0001;10.0001;02-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0001;10.0001;10.0001;03-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0001;10.0001;10.0001;04-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0001;10.0001;10.0001;05-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0001;10.0001;10.0001;06-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0001;10.0001;10.0001;07-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0001;10.0001;10.0001;09-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0001;10.0001;10.0001;10-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0001;10.0001;10.0001;11-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0001;10.0001;10.0001;12-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0002;10.0002;10.0002;13-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0002;10.0002;10.0002;14-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0002;10.0002;10.0002;16-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0002;10.0002;10.0002;17-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0003;10.0003;10.0003;18-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0003;10.0003;10.0003;19-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0003;10.0003;10.0003;20-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0004;10.0004;10.0004;21-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0004;10.0004;10.0004;23-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0004;10.0004;10.0004;24-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0001;10.0001;10.0001;25-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0002;10.0002;10.0002;26-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0002;10.0002;10.0002;27-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0002;10.0002;10.0002;28-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0002;10.0002;10.0002;30-Jul-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0002;10.0002;10.0002;31-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0228;11.0228;11.0228;02-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0247;11.0247;11.0247;03-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0266;11.0266;11.0266;04-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0285;11.0285;11.0285;05-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0304;11.0304;11.0304;06-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0322;11.0322;11.0322;07-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0360;11.0360;11.0360;09-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0378;11.0378;11.0378;10-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0397;11.0397;11.0397;11-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0415;11.0415;11.0415;12-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0435;11.0435;11.0435;13-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0453;11.0453;11.0453;14-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0491;11.0491;11.0491;16-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0510;11.0510;11.0510;17-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0529;11.0529;11.0529;18-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0548;11.0548;11.0548;19-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0567;11.0567;11.0567;20-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0586;11.0586;11.0586;21-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0624;11.0624;11.0624;23-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0645;11.0645;11.0645;24-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0664;11.0664;11.0664;25-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0684;11.0684;11.0684;26-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0703;11.0703;11.0703;27-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0722;11.0722;11.0722;28-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0759;11.0759;11.0759;30-Jul-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0778;11.0778;11.0778;31-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0064;10.0064;10.0064;02-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0081;10.0081;10.0081;03-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0098;10.0098;10.0098;04-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0115;10.0115;10.0115;05-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0133;10.0133;10.0133;06-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0149;10.0149;10.0149;07-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0183;10.0183;10.0183;09-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0200;10.0200;10.0200;10-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0217;10.0217;10.0217;11-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0234;10.0234;10.0234;12-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0251;10.0251;10.0251;13-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0268;10.0268;10.0268;14-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0303;10.0303;10.0303;16-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0320;10.0320;10.0320;17-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0337;10.0337;10.0337;18-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0354;10.0354;10.0354;19-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0372;10.0372;10.0372;20-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0389;10.0389;10.0389;21-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0423;10.0423;10.0423;23-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0442;10.0442;10.0442;24-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0460;10.0460;10.0460;25-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0478;10.0478;10.0478;26-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0495;10.0495;10.0495;27-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0512;10.0512;10.0512;28-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0546;10.0546;10.0546;30-Jul-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0563;10.0563;10.0563;31-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;02-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0017;10.0017;10.0017;03-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0035;10.0035;10.0035;04-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0052;10.0052;10.0052;05-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0001;10.0001;10.0001;06-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0018;10.0018;10.0018;07-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0052;10.0052;10.0052;09-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0068;10.0068;10.0068;10-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0085;10.0085;10.0085;11-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0102;10.0102;10.0102;12-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0002;10.0002;10.0002;13-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0019;10.0019;10.0019;14-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0053;10.0053;10.0053;16-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0070;10.0070;10.0070;17-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0087;10.0087;10.0087;18-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0104;10.0104;10.0104;19-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0003;10.0003;10.0003;20-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0020;10.0020;10.0020;21-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0055;10.0055;10.0055;23-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0073;10.0073;10.0073;24-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0090;10.0090;10.0090;25-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0109;10.0109;10.0109;26-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0002;10.0002;10.0002;27-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0019;10.0019;10.0019;28-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0053;10.0053;10.0053;30-Jul-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0070;10.0070;10.0070;31-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0001;10.0001;10.0001;02-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0001;10.0001;10.0001;03-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0001;10.0001;10.0001;04-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0001;10.0001;10.0001;05-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0001;10.0001;10.0001;06-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0001;10.0001;10.0001;07-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0001;10.0001;10.0001;09-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0001;10.0001;10.0001;10-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0001;10.0001;10.0001;11-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0001;10.0001;10.0001;12-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0002;10.0002;10.0002;13-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0002;10.0002;10.0002;14-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0002;10.0002;10.0002;16-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0002;10.0002;10.0002;17-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0003;10.0003;10.0003;18-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0003;10.0003;10.0003;19-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0003;10.0003;10.0003;20-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0004;10.0004;10.0004;21-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0004;10.0004;10.0004;23-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0004;10.0004;10.0004;24-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0001;10.0001;10.0001;25-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0002;10.0002;10.0002;26-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0002;10.0002;10.0002;27-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0002;10.0002;10.0002;28-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0002;10.0002;10.0002;30-Jul-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0002;10.0002;10.0002;31-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4508;10.4508;10.4508;02-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4527;10.4527;10.4527;03-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4545;10.4545;10.4545;04-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4563;10.4563;10.4563;05-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4581;10.4581;10.4581;06-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4599;10.4599;10.4599;07-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4635;10.4635;10.4635;09-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4653;10.4653;10.4653;10-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4671;10.4671;10.4671;11-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4689;10.4689;10.4689;12-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4707;10.4707;10.4707;13-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4725;10.4725;10.4725;14-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4762;10.4762;10.4762;16-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4780;10.4780;10.4780;17-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4798;10.4798;10.4798;18-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4817;10.4817;10.4817;19-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4835;10.4835;10.4835;20-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4853;10.4853;10.4853;21-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4890;10.4890;10.4890;23-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4910;10.4910;10.4910;24-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4928;10.4928;10.4928;25-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4948;10.4948;10.4948;26-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4966;10.4966;10.4966;27-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4984;10.4984;10.4984;28-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5020;10.5020;10.5020;30-Jul-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5038;10.5038;10.5038;31-Jul-2006
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;02-Jul-2006
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0;0;0;03-Jul-2006
