Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;11.0128;11.0128;11.0128;15-Feb-2007
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;11.0266;11.0266;11.0266;19-Feb-2007
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;11.0323;11.0323;11.0323;20-Feb-2007
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;11.0677;11.0677;11.0677;21-Feb-2007
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;11.0537;11.0537;11.0537;22-Feb-2007
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.9922;10.9922;10.9922;23-Feb-2007
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;11.0077;11.0077;11.0077;26-Feb-2007
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;11.0101;11.0101;11.0101;27-Feb-2007
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.9180;10.9180;10.9180;28-Feb-2007
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;11.0280;11.0280;11.0280;02-Feb-2007
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;11.0235;11.0235;11.0235;05-Feb-2007
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;11.0139;11.0139;11.0139;06-Feb-2007
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;11.0211;11.0211;11.0211;07-Feb-2007
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;11.0429;11.0429;11.0429;08-Feb-2007
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;11.0263;11.0263;11.0263;09-Feb-2007
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.9626;10.9626;10.9626;12-Feb-2007
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.9537;10.9537;10.9537;13-Feb-2007
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.9518;10.9518;10.9518;14-Feb-2007
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;11.0050;11.0050;11.0050;15-Feb-2007
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;11.0188;11.0188;11.0188;19-Feb-2007
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;11.0245;11.0245;11.0245;20-Feb-2007
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;11.0598;11.0598;11.0598;21-Feb-2007
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;11.0459;11.0459;11.0459;22-Feb-2007
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.9844;10.9844;10.9844;23-Feb-2007
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;11.0000;11.0000;11.0000;26-Feb-2007
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;11.0024;11.0024;11.0024;27-Feb-2007
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.9103;10.9103;10.9103;28-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;01-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;02-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;04-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;05-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;06-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;07-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;08-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;09-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;11-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;12-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;13-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;14-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;15-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;18-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;19-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;20-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;21-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;22-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;23-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;25-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;26-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;27-Feb-2007
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;28-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.4536;11.4536;11.4536;01-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.4556;11.4556;11.4556;02-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.4596;11.4596;11.4596;04-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.4616;11.4616;11.4616;05-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.4635;11.4635;11.4635;06-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.4655;11.4655;11.4655;07-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.4675;11.4675;11.4675;08-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.4695;11.4695;11.4695;09-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.4735;11.4735;11.4735;11-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.4755;11.4755;11.4755;12-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.4775;11.4775;11.4775;13-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.4796;11.4796;11.4796;14-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.4816;11.4816;11.4816;15-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.4877;11.4877;11.4877;18-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.4897;11.4897;11.4897;19-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.4917;11.4917;11.4917;20-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.4937;11.4937;11.4937;21-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.4957;11.4957;11.4957;22-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.4977;11.4977;11.4977;23-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.5017;11.5017;11.5017;25-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.5037;11.5037;11.5037;26-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.5057;11.5057;11.5057;27-Feb-2007
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.5077;11.5077;11.5077;28-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0051;10.0051;10.0051;01-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0068;10.0068;10.0068;02-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0103;10.0103;10.0103;04-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0120;10.0120;10.0120;05-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0137;10.0137;10.0137;06-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0154;10.0154;10.0154;07-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0172;10.0172;10.0172;08-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0189;10.0189;10.0189;09-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0224;10.0224;10.0224;11-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0242;10.0242;10.0242;12-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0259;10.0259;10.0259;13-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0277;10.0277;10.0277;14-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0295;10.0295;10.0295;15-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0348;10.0348;10.0348;18-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0366;10.0366;10.0366;19-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0383;10.0383;10.0383;20-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0401;10.0401;10.0401;21-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0418;10.0418;10.0418;22-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0435;10.0435;10.0435;23-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0470;10.0470;10.0470;25-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0488;10.0488;10.0488;26-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0505;10.0505;10.0505;27-Feb-2007
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0523;10.0523;10.0523;28-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0000;10.0000;10.0000;01-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0017;10.0017;10.0017;02-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0052;10.0052;10.0052;04-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0069;10.0069;10.0069;05-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0087;10.0087;10.0087;06-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0104;10.0104;10.0104;07-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0000;10.0000;10.0000;08-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0017;10.0017;10.0017;09-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0052;10.0052;10.0052;11-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0070;10.0070;10.0070;12-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0088;10.0088;10.0088;13-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0106;10.0106;10.0106;14-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0000;10.0000;10.0000;15-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0053;10.0053;10.0053;18-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0071;10.0071;10.0071;19-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0088;10.0088;10.0088;20-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0105;10.0105;10.0105;21-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0000;10.0000;10.0000;22-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0017;10.0017;10.0017;23-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0052;10.0052;10.0052;25-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0069;10.0069;10.0069;26-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0087;10.0087;10.0087;27-Feb-2007
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0104;10.0104;10.0104;28-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;01-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;02-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;04-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;05-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;06-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;07-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;08-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;09-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;11-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;12-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;13-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;14-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;15-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;18-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;19-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;20-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;21-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;22-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;23-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;25-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;26-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;0.0000;0.0000;0.0000;27-Feb-2007
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;28-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;01-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;02-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;04-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;05-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;06-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;07-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;08-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;09-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;11-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;12-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;13-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;14-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;15-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;18-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;19-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;20-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;21-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;22-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;23-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;25-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;26-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;27-Feb-2007
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;0.0000;0.0000;0.0000;28-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;01-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;02-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;04-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;05-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;06-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;07-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;08-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;09-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;11-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;12-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;13-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;14-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;15-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;18-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;19-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;20-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;21-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;22-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;23-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;25-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;26-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;27-Feb-2007
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0.0000;0.0000;0.0000;28-Feb-2007
102651;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;01-Feb-2007
102651;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;02-Feb-2007
102651;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;04-Feb-2007
102651;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;05-Feb-2007
