Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.1641;10.1641;10.1641;08-Jun-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2014;10.2014;10.2014;09-Jun-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.1813;10.1813;10.1813;12-Jun-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.1263;10.1263;10.1263;13-Jun-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.093;10.093;10.093;14-Jun-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.1467;10.1467;10.1467;15-Jun-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.1793;10.1793;10.1793;16-Jun-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.1941;10.1941;10.1941;19-Jun-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.1953;10.1953;10.1953;20-Jun-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2156;10.2156;10.2156;21-Jun-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2486;10.2486;10.2486;22-Jun-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2614;10.2614;10.2614;23-Jun-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2282;10.2282;10.2282;26-Jun-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2332;10.2332;10.2332;27-Jun-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2349;10.2349;10.2349;28-Jun-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2450;10.2450;10.2450;29-Jun-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2840;10.2840;10.2840;30-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3885;10.3885;10.3885;01-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3818;10.3818;10.3818;02-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3747;10.3747;10.3747;05-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3448;10.3448;10.3448;06-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3114;10.3114;10.3114;07-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2656;10.2656;10.2656;08-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3033;10.3033;10.3033;09-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2831;10.2831;10.2831;12-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2275;10.2275;10.2275;13-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.1939;10.1939;10.1939;14-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2481;10.2481;10.2481;15-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.281;10.281;10.281;16-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2960;10.2960;10.2960;19-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2972;10.2972;10.2972;20-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3177;10.3177;10.3177;21-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3511;10.3511;10.3511;22-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3640;10.3640;10.3640;23-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3304;10.3304;10.3304;26-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3355;10.3355;10.3355;27-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3372;10.3372;10.3372;28-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3473;10.3473;10.3473;29-Jun-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3868;10.3868;10.3868;30-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10;10;10;01-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10;10;10;02-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10;10;10;04-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10;10;10;05-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0001;10.0001;10.0001;06-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0001;10.0001;10.0001;07-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0001;10.0001;10.0001;08-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0001;10.0001;10.0001;09-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0002;10.0002;10.0002;11-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0002;10.0002;10.0002;12-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0002;10.0002;10.0002;13-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0002;10.0002;10.0002;14-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10;10;10;15-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10;10;10;16-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;18-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;19-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;20-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;21-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;22-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;23-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;25-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;26-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;27-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;28-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0001;10.0001;10.0001;29-Jun-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0001;10.0001;10.0001;30-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;10.9652;10.9652;10.9652;01-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;10.967;10.967;10.967;02-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;10.9707;10.9707;10.9707;04-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;10.9725;10.9725;10.9725;05-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;10.9744;10.9744;10.9744;06-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;10.9764;10.9764;10.9764;07-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;10.9782;10.9782;10.9782;08-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;10.98;10.98;10.98;09-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;10.9837;10.9837;10.9837;11-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;10.9855;10.9855;10.9855;12-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;10.9873;10.9873;10.9873;13-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;10.9891;10.9891;10.9891;14-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;10.9911;10.9911;10.9911;15-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;10.9929;10.9929;10.9929;16-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;10.9966;10.9966;10.9966;18-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;10.9984;10.9984;10.9984;19-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0002;11.0002;11.0002;20-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0021;11.0021;11.0021;21-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0039;11.0039;11.0039;22-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0057;11.0057;11.0057;23-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0095;11.0095;11.0095;25-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0113;11.0113;11.0113;26-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0132;11.0132;11.0132;27-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0151;11.0151;11.0151;28-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0170;11.0170;11.0170;29-Jun-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0189;11.0189;11.0189;30-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0063;10.0063;10.0063;01-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.008;10.008;10.008;02-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0114;10.0114;10.0114;04-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.013;10.013;10.013;05-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0147;10.0147;10.0147;06-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0166;10.0166;10.0166;07-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0182;10.0182;10.0182;08-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0199;10.0199;10.0199;09-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0232;10.0232;10.0232;11-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0248;10.0248;10.0248;12-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0265;10.0265;10.0265;13-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0281;10.0281;10.0281;14-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.03;10.03;10.03;15-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0316;10.0316;10.0316;16-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0350;10.0350;10.0350;18-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0366;10.0366;10.0366;19-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0383;10.0383;10.0383;20-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0400;10.0400;10.0400;21-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0416;10.0416;10.0416;22-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0433;10.0433;10.0433;23-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0467;10.0467;10.0467;25-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0484;10.0484;10.0484;26-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0501;10.0501;10.0501;27-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0518;10.0518;10.0518;28-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0536;10.0536;10.0536;29-Jun-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0553;10.0553;10.0553;30-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0;0;0;01-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0;0;0;02-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0;0;0;04-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0;0;0;05-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0;0;0;06-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0;0;0;07-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0001;10.0001;10.0001;08-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0;0;0;09-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0;0;0;11-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0;0;0;12-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0;0;0;13-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0;0;0;14-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0;0;0;15-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0;0;0;16-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;18-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;19-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;20-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;21-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;22-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;23-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;25-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;26-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;27-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;28-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;29-Jun-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;30-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10;10;10;01-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10;10;10;02-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10;10;10;04-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10;10;10;05-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0001;10.0001;10.0001;06-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0001;10.0001;10.0001;07-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0001;10.0001;10.0001;08-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0001;10.0001;10.0001;09-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0002;10.0002;10.0002;11-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0002;10.0002;10.0002;12-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0002;10.0002;10.0002;13-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0002;10.0002;10.0002;14-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10;10;10;15-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10;10;10;16-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;18-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;19-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;20-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;21-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;22-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;23-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;25-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;26-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;27-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;28-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0001;10.0001;10.0001;29-Jun-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0001;10.0001;10.0001;30-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.3944;10.3944;10.3944;01-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.3962;10.3962;10.3962;02-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.3999;10.3999;10.3999;04-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4017;10.4017;10.4017;05-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4036;10.4036;10.4036;06-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4056;10.4056;10.4056;07-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4073;10.4073;10.4073;08-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4091;10.4091;10.4091;09-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4127;10.4127;10.4127;11-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4145;10.4145;10.4145;12-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4163;10.4163;10.4163;13-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4181;10.4181;10.4181;14-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.42;10.42;10.42;15-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4218;10.4218;10.4218;16-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4253;10.4253;10.4253;18-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4271;10.4271;10.4271;19-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4289;10.4289;10.4289;20-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4306;10.4306;10.4306;21-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4324;10.4324;10.4324;22-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4342;10.4342;10.4342;23-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4378;10.4378;10.4378;25-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4396;10.4396;10.4396;26-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4415;10.4415;10.4415;27-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4433;10.4433;10.4433;28-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4451;10.4451;10.4451;29-Jun-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.4470;10.4470;10.4470;30-Jun-2006
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0;0;0;01-Jun-2006
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0;0;0;02-Jun-2006
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0;0;0;04-Jun-2006
102650;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Monthly Dividend Option;0;0;0;05-Jun-2006
