Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2346;10.2346;10.2346;08-Aug-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2575;10.2575;10.2575;09-Aug-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.2840;10.2840;10.2840;10-Aug-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.3118;10.3118;10.3118;11-Aug-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.3278;10.3278;10.3278;14-Aug-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.3422;10.3422;10.3422;16-Aug-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.3459;10.3459;10.3459;17-Aug-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.3414;10.3414;10.3414;18-Aug-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.3526;10.3526;10.3526;21-Aug-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.3518;10.3518;10.3518;22-Aug-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.3360;10.3360;10.3360;23-Aug-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.3408;10.3408;10.3408;24-Aug-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.3458;10.3458;10.3458;25-Aug-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.3684;10.3684;10.3684;28-Aug-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.3766;10.3766;10.3766;29-Aug-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.3847;10.3847;10.3847;30-Aug-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;10.3685;10.3685;10.3685;31-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2159;10.2159;10.2159;01-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2236;10.2236;10.2236;02-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2262;10.2262;10.2262;03-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2261;10.2261;10.2261;04-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2155;10.2155;10.2155;07-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2373;10.2373;10.2373;08-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2602;10.2602;10.2602;09-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.2867;10.2867;10.2867;10-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3145;10.3145;10.3145;11-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3306;10.3306;10.3306;14-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3450;10.3450;10.3450;16-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3487;10.3487;10.3487;17-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3442;10.3442;10.3442;18-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3554;10.3554;10.3554;21-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3546;10.3546;10.3546;22-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3388;10.3388;10.3388;23-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3436;10.3436;10.3436;24-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3486;10.3486;10.3486;25-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3712;10.3712;10.3712;28-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3794;10.3794;10.3794;29-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3875;10.3875;10.3875;30-Aug-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;10.3713;10.3713;10.3713;31-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0002;10.0002;10.0002;01-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0002;10.0002;10.0002;02-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0003;10.0003;10.0003;03-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0003;10.0003;10.0003;04-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0003;10.0003;10.0003;06-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0003;10.0003;10.0003;07-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0003;10.0003;10.0003;08-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0004;10.0004;10.0004;09-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0004;10.0004;10.0004;10-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0004;10.0004;10.0004;11-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0004;10.0004;10.0004;13-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0004;10.0004;10.0004;14-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0004;10.0004;10.0004;15-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0004;10.0004;10.0004;16-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0004;10.0004;10.0004;17-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0004;10.0004;10.0004;18-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0004;10.0004;10.0004;20-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;21-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;22-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;23-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;24-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;25-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;27-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;28-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;29-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;30-Aug-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;10.0000;10.0000;10.0000;31-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0797;11.0797;11.0797;01-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0816;11.0816;11.0816;02-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0835;11.0835;11.0835;03-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0855;11.0855;11.0855;04-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0895;11.0895;11.0895;06-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0914;11.0914;11.0914;07-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0938;11.0938;11.0938;08-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0958;11.0958;11.0958;09-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0977;11.0977;11.0977;10-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.0997;11.0997;11.0997;11-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.1036;11.1036;11.1036;13-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.1055;11.1055;11.1055;14-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.1075;11.1075;11.1075;15-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.1095;11.1095;11.1095;16-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.1115;11.1115;11.1115;17-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.1136;11.1136;11.1136;18-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.1176;11.1176;11.1176;20-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.1196;11.1196;11.1196;21-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.1216;11.1216;11.1216;22-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.1236;11.1236;11.1236;23-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.1257;11.1257;11.1257;24-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.1276;11.1276;11.1276;25-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.1316;11.1316;11.1316;27-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.1336;11.1336;11.1336;28-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.1355;11.1355;11.1355;29-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.1375;11.1375;11.1375;30-Aug-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;11.1396;11.1396;11.1396;31-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0055;10.0055;10.0055;01-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0073;10.0073;10.0073;02-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0090;10.0090;10.0090;03-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0108;10.0108;10.0108;04-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0143;10.0143;10.0143;06-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0161;10.0161;10.0161;07-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0183;10.0183;10.0183;08-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0200;10.0200;10.0200;09-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0218;10.0218;10.0218;10-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0236;10.0236;10.0236;11-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0271;10.0271;10.0271;13-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0289;10.0289;10.0289;14-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0307;10.0307;10.0307;15-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0325;10.0325;10.0325;16-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0343;10.0343;10.0343;17-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0362;10.0362;10.0362;18-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0397;10.0397;10.0397;20-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0416;10.0416;10.0416;21-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0433;10.0433;10.0433;22-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0451;10.0451;10.0451;23-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0470;10.0470;10.0470;24-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0488;10.0488;10.0488;25-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0524;10.0524;10.0524;27-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0542;10.0542;10.0542;28-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0559;10.0559;10.0559;29-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0578;10.0578;10.0578;30-Aug-2006
102646;ABN AMRO  Short Term Income Fund-Institutional Plan-Monthly Dividend Option;10.0596;10.0596;10.0596;31-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0087;10.0087;10.0087;01-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0104;10.0104;10.0104;02-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0003;10.0003;10.0003;03-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0021;10.0021;10.0021;04-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0056;10.0056;10.0056;06-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0074;10.0074;10.0074;07-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0095;10.0095;10.0095;08-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0113;10.0113;10.0113;09-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0004;10.0004;10.0004;10-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0021;10.0021;10.0021;11-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0057;10.0057;10.0057;13-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0074;10.0074;10.0074;14-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0092;10.0092;10.0092;15-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0110;10.0110;10.0110;16-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0004;10.0004;10.0004;17-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0022;10.0022;10.0022;18-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0058;10.0058;10.0058;20-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0076;10.0076;10.0076;21-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0094;10.0094;10.0094;22-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0112;10.0112;10.0112;23-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0000;10.0000;10.0000;24-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0018;10.0018;10.0018;25-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;10.0054;10.0054;10.0054;27-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;28-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;29-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;30-Aug-2006
102647;ABN AMRO  Short Term Income Fund-Institutional Plan-Weekly Dividend Option;0.0000;0.0000;0.0000;31-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0002;10.0002;10.0002;01-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0002;10.0002;10.0002;02-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0003;10.0003;10.0003;03-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0003;10.0003;10.0003;04-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0003;10.0003;10.0003;06-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0003;10.0003;10.0003;07-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0003;10.0003;10.0003;08-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0004;10.0004;10.0004;09-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0004;10.0004;10.0004;10-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0004;10.0004;10.0004;11-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0004;10.0004;10.0004;13-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0004;10.0004;10.0004;14-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0004;10.0004;10.0004;15-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0004;10.0004;10.0004;16-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0004;10.0004;10.0004;17-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0004;10.0004;10.0004;18-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0004;10.0004;10.0004;20-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;21-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;22-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;23-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;24-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;25-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;27-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;28-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;29-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;30-Aug-2006
102649;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Daily Dividend Option;10.0000;10.0000;10.0000;31-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5056;10.5056;10.5056;01-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5075;10.5075;10.5075;02-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5093;10.5093;10.5093;03-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5112;10.5112;10.5112;04-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5150;10.5150;10.5150;06-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5169;10.5169;10.5169;07-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5191;10.5191;10.5191;08-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5210;10.5210;10.5210;09-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5229;10.5229;10.5229;10-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5248;10.5248;10.5248;11-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5285;10.5285;10.5285;13-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5304;10.5304;10.5304;14-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5323;10.5323;10.5323;15-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5343;10.5343;10.5343;16-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5362;10.5362;10.5362;17-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5382;10.5382;10.5382;18-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5420;10.5420;10.5420;20-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5440;10.5440;10.5440;21-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5459;10.5459;10.5459;22-Aug-2006
102648;ABN AMRO  Short Term Income Fund-Institutional Plus Plan-Growth Option;10.5478;10.5478;10.5478;23-Aug-2006
